Source,Target,Type,Weight,movie_id,movie_title,release_date
P-4690,P-4785,Undirected,1,703,Annie Hall,1977-04-19
P-4690,P-10205,Undirected,1,703,Annie Hall,1977-04-19
P-4785,P-10205,Undirected,1,703,Annie Hall,1977-04-19
P-10222,P-4690,Undirected,1,707,A View to a Kill,1985-05-24
P-738,P-1892,Undirected,1,711,Finding Forrester,2000-12-21
P-3291,P-10730,Undirected,1,712,Four Weddings and a Funeral,1994-03-09
P-524,P-5049,Undirected,1,752,V for Vendetta,2006-02-23
P-8891,P-2963,Undirected,1,754,Face/Off,1997-06-27
P-10980,P-10990,Undirected,1,767,Harry Potter and the Half-Blood Prince,2009-07-15
P-10980,P-4566,Undirected,1,767,Harry Potter and the Half-Blood Prince,2009-07-15
P-10980,P-1283,Undirected,1,767,Harry Potter and the Half-Blood Prince,2009-07-15
P-10990,P-4566,Undirected,1,767,Harry Potter and the Half-Blood Prince,2009-07-15
P-10990,P-1283,Undirected,1,767,Harry Potter and the Half-Blood Prince,2009-07-15
P-4566,P-1283,Undirected,1,767,Harry Potter and the Half-Blood Prince,2009-07-15
P-380,P-4517,Undirected,1,769,GoodFellas,1990-09-12
P-380,P-2231,Undirected,1,769,GoodFellas,1990-09-12
P-4517,P-2231,Undirected,1,769,GoodFellas,1990-09-12
P-287,P-11701,Undirected,1,787,Mr. & Mrs. Smith,2005-06-07
P-287,P-4937,Undirected,1,787,Mr. & Mrs. Smith,2005-06-07
P-11701,P-4937,Undirected,1,787,Mr. & Mrs. Smith,2005-06-07
P-6952,P-85,Undirected,1,792,Platoon,1986-12-19
P-192,P-287,Undirected,1,807,Se7en,1995-09-22
P-776,P-6941,Undirected,1,808,Shrek,2001-05-18
P-776,P-6941,Undirected,1,809,Shrek 2,2004-05-19
P-776,P-5823,Undirected,1,809,Shrek 2,2004-05-19
P-776,P-8930,Undirected,1,809,Shrek 2,2004-05-19
P-6941,P-5823,Undirected,1,809,Shrek 2,2004-05-19
P-6941,P-8930,Undirected,1,809,Shrek 2,2004-05-19
P-5823,P-8930,Undirected,1,809,Shrek 2,2004-05-19
P-776,P-6941,Undirected,1,810,Shrek the Third,2007-05-17
P-776,P-5823,Undirected,1,810,Shrek the Third,2007-05-17
P-776,P-8930,Undirected,1,810,Shrek the Third,2007-05-17
P-6941,P-5823,Undirected,1,810,Shrek the Third,2007-05-17
P-6941,P-8930,Undirected,1,810,Shrek the Third,2007-05-17
P-5823,P-8930,Undirected,1,810,Shrek the Third,2007-05-17
P-14386,P-3895,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-14386,P-500,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-14386,P-8891,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-14386,P-111946,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-3895,P-500,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-3895,P-8891,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-3895,P-111946,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-500,P-8891,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-500,P-111946,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-8891,P-111946,Undirected,1,818,Austin Powers in Goldmember,2002-07-26
P-4724,P-380,Undirected,1,819,Sleepers,1996-10-18
P-4724,P-4483,Undirected,1,819,Sleepers,1996-10-18
P-4724,P-287,Undirected,1,819,Sleepers,1996-10-18
P-380,P-4483,Undirected,1,819,Sleepers,1996-10-18
P-380,P-287,Undirected,1,819,Sleepers,1996-10-18
P-4483,P-287,Undirected,1,819,Sleepers,1996-10-18
P-1269,P-2176,Undirected,1,820,JFK,1991-12-20
P-1269,P-64,Undirected,1,820,JFK,1991-12-20
P-1269,P-4724,Undirected,1,820,JFK,1991-12-20
P-1269,P-4517,Undirected,1,820,JFK,1991-12-20
P-2176,P-64,Undirected,1,820,JFK,1991-12-20
P-2176,P-4724,Undirected,1,820,JFK,1991-12-20
P-2176,P-4517,Undirected,1,820,JFK,1991-12-20
P-64,P-4724,Undirected,1,820,JFK,1991-12-20
P-64,P-4517,Undirected,1,820,JFK,1991-12-20
P-4724,P-4517,Undirected,1,820,JFK,1991-12-20
P-3061,P-2227,Undirected,1,824,Moulin Rouge!,2001-05-18
P-3037,P-3,Undirected,1,838,American Graffiti,1973-08-11
P-206,P-6941,Undirected,1,854,The Mask,1994-07-29
P-3061,P-2524,Undirected,1,855,Black Hawk Down,2001-12-28
P-31,P-1892,Undirected,1,857,Saving Private Ryan,1998-07-24
P-6949,P-1160,Undirected,1,859,Dangerous Liaisons,1988-12-21
P-6949,P-6384,Undirected,1,859,Dangerous Liaisons,1988-12-21
P-1160,P-6384,Undirected,1,859,Dangerous Liaisons,1988-12-21
P-1100,P-4430,Undirected,1,861,Total Recall,1990-06-01
P-85,P-204,Undirected,1,866,Finding Neverland,2004-10-17
P-85,P-4483,Undirected,1,866,Finding Neverland,2004-10-17
P-204,P-4483,Undirected,1,866,Finding Neverland,2004-10-17
P-2395,P-13309,Undirected,1,873,The Color Purple,1985-12-18
P-4483,P-2157,Undirected,1,879,Hook,1991-04-10
P-4483,P-1204,Undirected,1,879,Hook,1991-04-10
P-2157,P-1204,Undirected,1,879,Hook,1991-04-10
P-500,P-514,Undirected,1,881,A Few Good Men,1992-12-11
P-500,P-3416,Undirected,1,881,A Few Good Men,1992-12-11
P-500,P-4724,Undirected,1,881,A Few Good Men,1992-12-11
P-500,P-2628,Undirected,1,881,A Few Good Men,1992-12-11
P-514,P-3416,Undirected,1,881,A Few Good Men,1992-12-11
P-514,P-4724,Undirected,1,881,A Few Good Men,1992-12-11
P-514,P-2628,Undirected,1,881,A Few Good Men,1992-12-11
P-3416,P-4724,Undirected,1,881,A Few Good Men,1992-12-11
P-3416,P-2628,Undirected,1,881,A Few Good Men,1992-12-11
P-4724,P-2628,Undirected,1,881,A Few Good Men,1992-12-11
P-1230,P-4587,Undirected,1,888,The Flintstones,1994-05-27
P-1230,P-3635,Undirected,1,888,The Flintstones,1994-05-27
P-4587,P-3635,Undirected,1,888,The Flintstones,1994-05-27
P-4483,P-4135,Undirected,1,891,All the President's Men,1976-04-09
P-2232,P-31,Undirected,1,920,Cars,2006-06-08
P-2232,P-1230,Undirected,1,920,Cars,2006-06-08
P-31,P-1230,Undirected,1,920,Cars,2006-06-08
P-10205,P-4566,Undirected,1,926,Galaxy Quest,1999-12-25
P-2461,P-4517,Undirected,1,942,Lethal Weapon 2,1989-07-07
P-2461,P-4517,Undirected,1,943,Lethal Weapon 3,1992-05-15
P-2461,P-4517,Undirected,1,944,Lethal Weapon 4,1998-07-10
P-2461,P-2632,Undirected,1,944,Lethal Weapon 4,1998-07-10
P-4517,P-2632,Undirected,1,944,Lethal Weapon 4,1998-07-10
P-1158,P-380,Undirected,1,949,Heat,1995-12-15
P-1158,P-524,Undirected,1,949,Heat,1995-12-15
P-380,P-524,Undirected,1,949,Heat,1995-12-15
P-7399,P-2632,Undirected,1,953,Madagascar,2005-05-25
P-7399,P-6730,Undirected,1,953,Madagascar,2005-05-25
P-2632,P-6730,Undirected,1,953,Madagascar,2005-05-25
P-6968,P-3894,Undirected,1,1124,The Prestige,2006-10-17
P-6968,P-3895,Undirected,1,1124,The Prestige,2006-10-17
P-6968,P-1245,Undirected,1,1124,The Prestige,2006-10-17
P-6968,P-7487,Undirected,1,1124,The Prestige,2006-10-17
P-3894,P-3895,Undirected,1,1124,The Prestige,2006-10-17
P-3894,P-1245,Undirected,1,1124,The Prestige,2006-10-17
P-3894,P-7487,Undirected,1,1124,The Prestige,2006-10-17
P-3895,P-1245,Undirected,1,1124,The Prestige,2006-10-17
P-3895,P-7487,Undirected,1,1124,The Prestige,2006-10-17
P-1245,P-7487,Undirected,1,1124,The Prestige,2006-10-17
P-14386,P-776,Undirected,1,1125,Dreamgirls,2006-12-25
P-287,P-112,Undirected,1,1164,Babel,2006-10-26
P-1892,P-112,Undirected,1,1213,The Talented Mr. Ripley,1999-12-25
P-4173,P-7056,Undirected,1,1245,The Remains of the Day,1993-11-05
P-4173,P-3291,Undirected,1,1245,The Remains of the Day,1993-11-05
P-7056,P-3291,Undirected,1,1245,The Remains of the Day,1993-11-05
P-1892,P-11701,Undirected,1,1247,The Good Shepherd,2006-12-11
P-1892,P-380,Undirected,1,1247,The Good Shepherd,2006-12-11
P-1892,P-4517,Undirected,1,1247,The Good Shepherd,2006-12-11
P-11701,P-380,Undirected,1,1247,The Good Shepherd,2006-12-11
P-11701,P-4517,Undirected,1,1247,The Good Shepherd,2006-12-11
P-380,P-4517,Undirected,1,1247,The Good Shepherd,2006-12-11
P-2963,P-8170,Undirected,1,1250,Ghost Rider,2007-01-15
P-4483,P-7056,Undirected,1,1262,Stranger Than Fiction,2006-09-09
P-6384,P-16828,Undirected,1,1266,Street Kings,2008-04-10
P-16828,P-2387,Undirected,1,1273,TMNT,2007-03-23
P-3894,P-7499,Undirected,1,1359,American Psycho,2000-04-13
P-6193,P-6161,Undirected,1,1372,Blood Diamond,2006-12-08
P-16483,P-7172,Undirected,1,1374,Rocky IV,1985-11-21
P-6968,P-3293,Undirected,1,1381,The Fountain,2006-11-22
P-1461,P-16866,Undirected,1,1389,Out of Sight,1998-06-26
P-1461,P-19492,Undirected,1,1389,Out of Sight,1998-06-26
P-16866,P-19492,Undirected,1,1389,Out of Sight,1998-06-26
P-6193,P-1892,Undirected,1,1422,The Departed,2006-10-04
P-6193,P-514,Undirected,1,1422,The Departed,2006-10-04
P-1892,P-514,Undirected,1,1422,The Departed,2006-10-04
P-4566,P-4483,Undirected,1,1427,Perfume: The Story of a Murderer,2006-09-13
P-4566,P-5049,Undirected,1,1427,Perfume: The Story of a Murderer,2006-09-13
P-4483,P-5049,Undirected,1,1427,Perfume: The Story of a Murderer,2006-09-13
P-85,P-8170,Undirected,1,1428,Once Upon a Time in Mexico,2003-09-11
P-204,P-6161,Undirected,1,1440,Little Children,2006-10-06
P-18277,P-3895,Undirected,1,1493,Miss Congeniality,2000-12-22
P-18277,P-1748,Undirected,1,1493,Miss Congeniality,2000-12-22
P-3895,P-1748,Undirected,1,1493,Miss Congeniality,2000-12-22
P-4135,P-287,Undirected,1,1535,Spy Game,2001-11-18
P-880,P-2231,Undirected,1,1537,Changing Lanes,2002-04-07
P-500,P-976,Undirected,1,1538,Collateral,2004-08-04
P-2628,P-1204,Undirected,1,1551,Flatliners,1990-08-10
P-2628,P-4724,Undirected,1,1551,Flatliners,1990-08-10
P-1204,P-4724,Undirected,1,1551,Flatliners,1990-08-10
P-62,P-2231,Undirected,1,1572,Die Hard: With a Vengeance,1995-05-19
P-1922,P-1205,Undirected,1,1574,Chicago,2002-12-10
P-380,P-4517,Undirected,1,1578,Raging Bull,1980-11-14
P-6941,P-204,Undirected,1,1581,The Holiday,2006-12-05
P-6941,P-17051,Undirected,1,1581,The Holiday,2006-12-05
P-6941,P-4483,Undirected,1,1581,The Holiday,2006-12-05
P-204,P-17051,Undirected,1,1581,The Holiday,2006-12-05
P-204,P-4483,Undirected,1,1581,The Holiday,2006-12-05
P-17051,P-4483,Undirected,1,1581,The Holiday,2006-12-05
P-85,P-6193,Undirected,1,1587,What's Eating Gilbert Grape,1993-12-17
P-1205,P-3910,Undirected,1,1592,Primal Fear,1996-03-06
P-7399,P-2157,Undirected,1,1593,Night at the Museum,2006-12-20
P-7399,P-17838,Undirected,1,1593,Night at the Museum,2006-12-20
P-7399,P-22226,Undirected,1,1593,Night at the Museum,2006-12-20
P-2157,P-17838,Undirected,1,1593,Night at the Museum,2006-12-20
P-2157,P-22226,Undirected,1,1593,Night at the Museum,2006-12-20
P-17838,P-22226,Undirected,1,1593,Night at the Museum,2006-12-20
P-7399,P-380,Undirected,1,1597,Meet the Parents,2000-10-06
P-380,P-4431,Undirected,1,1598,Cape Fear,1991-11-13
P-380,P-4517,Undirected,1,1607,A Bronx Tale,1993-10-01
P-193,P-3910,Undirected,1,1632,Mississippi Burning,1988-12-08
P-3061,P-1245,Undirected,1,1635,The Island,2005-07-21
P-6384,P-18277,Undirected,1,1637,Speed,1994-06-09
P-18277,P-18269,Undirected,1,1640,Crash,2005-05-06
P-18277,P-2231,Undirected,1,1645,A Time to Kill,1996-07-24
P-18277,P-2628,Undirected,1,1645,A Time to Kill,1996-07-24
P-2231,P-2628,Undirected,1,1645,A Time to Kill,1996-07-24
P-738,P-15152,Undirected,1,1669,The Hunt for Red October,1990-03-02
P-2963,P-3036,Undirected,1,1701,Con Air,1997-06-05
P-2963,P-6949,Undirected,1,1701,Con Air,1997-06-05
P-2963,P-4169,Undirected,1,1701,Con Air,1997-06-05
P-3036,P-6949,Undirected,1,1701,Con Air,1997-06-05
P-3036,P-4169,Undirected,1,1701,Con Air,1997-06-05
P-6949,P-4169,Undirected,1,1701,Con Air,1997-06-05
P-2219,P-6885,Undirected,1,1715,The Cider House Rules,1999-12-17
P-2219,P-3895,Undirected,1,1715,The Cider House Rules,1999-12-17
P-2219,P-22226,Undirected,1,1715,The Cider House Rules,1999-12-17
P-6885,P-3895,Undirected,1,1715,The Cider House Rules,1999-12-17
P-6885,P-22226,Undirected,1,1715,The Cider House Rules,1999-12-17
P-3895,P-22226,Undirected,1,1715,The Cider House Rules,1999-12-17
P-3223,P-6162,Undirected,1,1726,Iron Man,2008-04-30
P-18269,P-3293,Undirected,1,1734,The Mummy Returns,2001-05-04
P-18269,P-18918,Undirected,1,1734,The Mummy Returns,2001-05-04
P-3293,P-18918,Undirected,1,1734,The Mummy Returns,2001-05-04
P-2963,P-1231,Undirected,1,1738,Next,2007-04-25
P-16828,P-2176,Undirected,1,1771,Captain America: The First Avenger,2011-07-22
P-16828,P-2231,Undirected,1,1771,Captain America: The First Avenger,2011-07-22
P-2176,P-2231,Undirected,1,1771,Captain America: The First Avenger,2011-07-22
P-6384,P-1158,Undirected,1,1813,The Devil's Advocate,1997-10-17
P-6384,P-6885,Undirected,1,1813,The Devil's Advocate,1997-10-17
P-1158,P-6885,Undirected,1,1813,The Devil's Advocate,1997-10-17
P-2628,P-3897,Undirected,1,1817,Phone Booth,2003-01-06
P-19292,P-69597,Undirected,1,1824,50 First Dates,2004-02-13
P-2963,P-7499,Undirected,1,1830,Lord of War,2005-09-16
P-880,P-1892,Undirected,1,1832,Dogma,1999-10-04
P-880,P-4566,Undirected,1,1832,Dogma,1999-10-04
P-880,P-2632,Undirected,1,1832,Dogma,1999-10-04
P-1892,P-4566,Undirected,1,1832,Dogma,1999-10-04
P-1892,P-2632,Undirected,1,1832,Dogma,1999-10-04
P-4566,P-2632,Undirected,1,1832,Dogma,1999-10-04
P-1922,P-738,Undirected,1,1844,Entrapment,1999-04-29
P-2963,P-19492,Undirected,1,1852,World Trade Center,2006-08-09
P-85,P-955,Undirected,1,1865,Pirates of the Caribbean: On Stranger Tides,2011-05-15
P-85,P-5309,Undirected,1,1865,Pirates of the Caribbean: On Stranger Tides,2011-05-15
P-955,P-5309,Undirected,1,1865,Pirates of the Caribbean: On Stranger Tides,2011-05-15
P-85,P-2219,Undirected,1,1878,Fear and Loathing in Las Vegas,1998-05-22
P-85,P-6941,Undirected,1,1878,Fear and Loathing in Las Vegas,1998-05-22
P-85,P-6886,Undirected,1,1878,Fear and Loathing in Las Vegas,1998-05-22
P-2219,P-6941,Undirected,1,1878,Fear and Loathing in Las Vegas,1998-05-22
P-2219,P-6886,Undirected,1,1878,Fear and Loathing in Las Vegas,1998-05-22
P-6941,P-6886,Undirected,1,1878,Fear and Loathing in Las Vegas,1998-05-22
P-3,P-15152,Undirected,1,1892,Return of the Jedi,1983-05-25
P-3896,P-3061,Undirected,1,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19
P-3896,P-524,Undirected,1,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19
P-3896,P-2231,Undirected,1,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19
P-3061,P-524,Undirected,1,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19
P-3061,P-2231,Undirected,1,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19
P-524,P-2231,Undirected,1,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19
P-3061,P-524,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-3061,P-2231,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-3061,P-3896,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-524,P-2231,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-524,P-3896,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-2231,P-3896,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-3061,P-524,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-3061,P-2231,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-3061,P-15152,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-524,P-2231,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-524,P-15152,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-2231,P-15152,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-3392,P-1922,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-6065,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-6065,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-6065,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-500,P-955,Undirected,1,1903,Vanilla Sky,2001-12-14
P-500,P-6941,Undirected,1,1903,Vanilla Sky,2001-12-14
P-500,P-6856,Undirected,1,1903,Vanilla Sky,2001-12-14
P-500,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-955,P-6941,Undirected,1,1903,Vanilla Sky,2001-12-14
P-955,P-6856,Undirected,1,1903,Vanilla Sky,2001-12-14
P-955,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-6941,P-6856,Undirected,1,1903,Vanilla Sky,2001-12-14
P-6941,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-6856,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-6193,P-3063,Undirected,1,1907,The Beach,2000-02-03
P-6384,P-6885,Undirected,1,1921,Sweet November,2001-02-16
P-193,P-3084,Undirected,1,1924,Superman,1978-12-14
P-5309,P-5472,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-5309,P-880,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-5472,P-880,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-4173,P-5049,Undirected,1,1955,The Elephant Man,1980-10-09
P-11701,P-7499,Undirected,1,1966,Alexander,2004-11-21
P-11701,P-4173,Undirected,1,1966,Alexander,2004-11-21
P-7499,P-4173,Undirected,1,1966,Alexander,2004-11-21
P-56731,P-16828,Undirected,1,1979,Fantastic Four: Rise of the Silver Surfer,2007-06-13
P-5469,P-3293,Undirected,1,1985,The Constant Gardener,2005-08-31
P-62,P-20497,Undirected,1,1992,Planet Terror,2007-04-06
P-11701,P-8784,Undirected,1,1995,Lara Croft: Tomb Raider,2001-06-15
P-19292,P-1920,Undirected,1,2022,Mr. Deeds,2002-06-28
P-5292,P-8170,Undirected,1,2034,Training Day,2001-10-05
P-38225,P-2963,Undirected,1,2039,Moonstruck,1987-12-16
P-6384,P-18277,Undirected,1,2044,The Lake House,2006-06-16
P-112,P-6384,Undirected,1,2046,The Gift,2000-03-16
P-112,P-3897,Undirected,1,2046,The Gift,2000-03-16
P-6384,P-3897,Undirected,1,2046,The Gift,2000-03-16
P-2888,P-10959,Undirected,1,2048,"I, Robot",2004-07-15
P-6968,P-10859,Undirected,1,2080,X-Men Origins: Wolverine,2009-04-28
P-1461,P-19492,Undirected,1,2103,Solaris,2002-11-27
P-5292,P-8170,Undirected,1,2116,Out of Time,2003-10-03
P-500,P-2227,Undirected,1,2119,Days of Thunder,1990-06-27
P-16483,P-380,Undirected,1,2142,Cop Land,1997-08-15
P-14407,P-64,Undirected,1,2157,Lost in Space,1998-04-03
P-880,P-1892,Undirected,1,2255,Chasing Amy,1997-04-04
P-2227,P-8784,Undirected,1,2268,The Golden Compass,2007-12-04
P-2227,P-1327,Undirected,1,2268,The Golden Compass,2007-12-04
P-8784,P-1327,Undirected,1,2268,The Golden Compass,2007-12-04
P-6194,P-1160,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-380,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-380,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-380,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-380,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-73968,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-4483,P-524,Undirected,1,2284,Mr. Magorium's Wonder Emporium,2007-11-16
P-524,P-1204,Undirected,1,2288,Closer,2004-12-03
P-2227,P-524,Undirected,1,2289,Cold Mountain,2003-12-24
P-880,P-2632,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-880,P-1892,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-2632,P-1892,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-18269,P-6162,Undirected,1,2309,Inkheart,2008-12-11
P-18269,P-6161,Undirected,1,2309,Inkheart,2008-12-11
P-6162,P-6161,Undirected,1,2309,Inkheart,2008-12-11
P-11701,P-4173,Undirected,1,2310,Beowulf,2007-11-05
P-11701,P-6949,Undirected,1,2310,Beowulf,2007-11-05
P-4173,P-6949,Undirected,1,2310,Beowulf,2007-11-05
P-1269,P-15152,Undirected,1,2323,Field of Dreams,1989-04-21
P-3063,P-22970,Undirected,1,2454,The Chronicles of Narnia: Prince Caspian,2008-05-15
P-3063,P-3896,Undirected,1,2454,The Chronicles of Narnia: Prince Caspian,2008-05-15
P-22970,P-3896,Undirected,1,2454,The Chronicles of Narnia: Prince Caspian,2008-05-15
P-6949,P-3293,Undirected,1,2486,Eragon,2006-12-14
P-6193,P-112,Undirected,1,2567,The Aviator,2004-12-17
P-6193,P-3967,Undirected,1,2567,The Aviator,2004-12-17
P-112,P-3967,Undirected,1,2567,The Aviator,2004-12-17
P-67773,P-4724,Undirected,1,2609,"Planes, Trains and Automobiles",1987-11-26
P-31,P-26510,Undirected,1,2619,Splash,1984-03-09
P-16483,P-4430,Undirected,1,2636,The Specialist,1994-10-07
P-18277,P-3291,Undirected,1,2642,Two Weeks Notice,2002-12-19
P-3392,P-2228,Undirected,1,2649,The Game,1997-09-12
P-1160,P-3,Undirected,1,2655,What Lies Beneath,2000-07-21
P-2219,P-8167,Undirected,1,2657,Pleasantville,1998-09-17
P-2628,P-6161,Undirected,1,2666,Dark City,1998-02-27
P-85,P-6886,Undirected,1,2668,Sleepy Hollow,1999-11-19
P-85,P-4690,Undirected,1,2668,Sleepy Hollow,1999-11-19
P-6886,P-4690,Undirected,1,2668,Sleepy Hollow,1999-11-19
P-4495,P-192,Undirected,1,2698,Evan Almighty,2007-06-09
P-4495,P-1230,Undirected,1,2698,Evan Almighty,2007-06-09
P-192,P-1230,Undirected,1,2698,Evan Almighty,2007-06-09
P-2963,P-5064,Undirected,1,2757,Adaptation.,2002-12-06
P-2963,P-3063,Undirected,1,2757,Adaptation.,2002-12-06
P-5064,P-3063,Undirected,1,2757,Adaptation.,2002-12-06
P-4491,P-1269,Undirected,1,2800,Rumor Has It...,2005-12-22
P-6856,P-380,Undirected,1,2924,Backdraft,1991-05-24
P-8891,P-1160,Undirected,1,2976,Hairspray,2007-07-19
P-8891,P-4690,Undirected,1,2976,Hairspray,2007-07-19
P-8891,P-29222,Undirected,1,2976,Hairspray,2007-07-19
P-1160,P-4690,Undirected,1,2976,Hairspray,2007-07-19
P-1160,P-29222,Undirected,1,2976,Hairspray,2007-07-19
P-4690,P-29222,Undirected,1,2976,Hairspray,2007-07-19
